TRP,x,y,version,entry_id,timestamp,reader_initials,surveyor_n,volume,page,year,state,hubtack_co,baseline,meridian,township,townshipdi,rangenum,rangedir,sectiona,sectionb,interiorse,interiordi,refcorner,traveldir,secondpass,chains,typecorner,cornerid,species,speciescode,verbatim,L1_tree1,L3_tree1,diameter,bearing,degrees,bearingdir,chainstree,species2,speciescode2,verbatim2,L1_tree2,L3_tree2,diameter2,bearing2,degrees2,bearingd_1,chainstree2,species3,speciescode3,verbatim3,L1_tree3,L3_tree3,diameter3,bearing3,degrees3,bearingd_2,chainstree3,species4,speciescode4,verbatim4,L1_tree4,L3_tree4,diameter4,bearing4,degrees4,bearingd_3,chainstree4,ecotype,ecotypenot,ecotype2,ecotypen_1,ecotype3,ecotypen_2,water,nodata,notree,feature,featurenot,timbernote,understory,landnotes,landnotesv,generalnot,recheck,reason,fixed
43N12E3,620187.6025,632458.9423,2.1,16655,NA,Ian Shuman,George Macoupin,389,NA,1839,Illinois,Lake,3,3,43,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,300200,Black oak,BO,Black oak,black oak,Oak,8,N,16,W,85,Hickory, HI,Hickory,hickory,Hickory,12,N,24,E,213,Black oak,BO,Black oak,black oak,Oak,12,S,33,W,231,Black oak,BO,Black oak,black oak,Oak,12,S,57,E,200,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,"Four trees given, impossible to distinguish the two Black oaks 12 in dia so I used the order given in the notes",NA,NA,NA
43N12E3,625014.4449,632142.4647,2.1,16682,NA,Ian Shuman,George Macoupin,389,NA,1839,Illinois,Lake,3,3,43,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600200,Hickory, HI,Hickory,hickory,Hickory,8,N,44,E,13,White oak,WO,White oak,white oak,Oak,12,N,69,W,83,Black oak,BO,Black oak,black oak,Oak,18,S,51,E,36,Black oak,BO,Black oak,black oak,Oak,12,S,21,W,37,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Forest; timber,NA,Four trees given,NA,NA,NA
44N11E3,618118.1502,650355.5992,2.1,16715,NA,Annie Pappas,George Macoupin,391,NA,1839,Illinois,Lake,3,3,44,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,Township,700700,Black  oak,BO,Black oak,black oak,Oak,16,S,56,W,427,Black oak,BO,Black oak,black oak,Oak,16,N,74,W,373,Black oak,BO,Black oak,black oak,Oak,16,S,50,E,47,Black oak,BO,Black oak,black oak,Oak,16,N,46,E,505,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; prairie,NA,"Originally said ""Marlin's notes list trees; PLS do not,"" but the tree notes for this corner were found (first two degrees allowed decimals, the third and fourth did not so the values were rounded)",NA,NA,NA
45N10E3,600787.7322,659597.4371,2.1,16947,NA,Annie Pappas,George Macoupin,387,NA,1840,Illinois,Lake,3,3,45,N,10,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200600,White oak,WO,White oak,white oak,Oak,24,S,11,E,18,Burr oak, BR,Bur oak,bur oak,Oak,12,S,28,W,167,Black oak,BO,Black oak,black oak,Oak,12,N,81,E,17,Black oak,BO,Black oak,black oak,Oak,12,N,18,W,43,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Woodland; timber,NA,Marlin's notes split into two entries,NA,NA,NA
46N12E3,623951.7184,666102.9858,2.1,17402,NA,Annie Pappas,George Macoupin,391,NA,1839,Illinois,Lake,3,3,46,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,400500,White oak,WO,White oak,white oak,Oak,24,N,8,W,135,Black oak,BO,Black oak,black oak,Oak,10,N,19,E,89,Black oak,BO,Black oak,black oak,Oak,10,S,8.5,E,36,Black oak,BO,Black oak,black oak,Oak,10,S,5,E,30,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,Marlin's notes split into two entries. December 23 1839,NA,NA,NA
46N12E3,625268.3933,661167.1286,2.1,17394,NA,Annie Pappas,George Macoupin,391,NA,1839,Illinois,Lake,3,3,46,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,500200,Black oak,BO,Black oak,black oak,Oak,12,S,10,E,164,Black oak,BO,Black oak,black oak,Oak,12,S,36,W,57,Black oak,BO,Black oak,black oak,Oak,10,N,7.5,E,109,Black oak,BO,Black oak,black oak,Oak,12,N,21,W,142,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; scattering timber,NA,Marlin's notes list two trees; PLS list four,NA,NA,NA
46N12E3,625365.1834,662785.2277,2.1,17367,NA,Annie Pappas,George Macoupin,391,NA,1839,Illinois,Lake,3,3,46,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,500300,Black oak,BO,Black oak,black oak,Oak,12,S,64,E,252,Black oak,BO,Black oak,black oak,Oak,12,N,80,E,285,Black oak,BO,Black oak,black oak,Oak,14,N,71,W,186,Black oak,BO,Black oak,black oak,Oak,12,S,65,W,275,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; marsh,NA,Marlin's notes split into two entries,NA,NA,NA
46N5E3,556452.8684,670454.1762,2.1,17484,NA,Annie Pappas,J. Sprigg,377,NA,1837,Illinois,McHenry,3,3,46,N,5,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,400500,White oak,WO,White oak,white oak,Oak,16,N,77,W,200,White oak,WO,White oak,white oak,Oak,8,S,4,W,335,Black oak,BO,Black oak,black oak,Oak,14,N,79,E,192,Black oak,BO,Black oak,black oak,Oak,NA,S,43.5,E,126,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,,NA,NA,NA
46N9E3,591424.8479,663436.3937,2.1,17563,NA,Annie Pappas,James Galloway,385,NA,1838,Illinois,McHenry,3,3,46,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200200,Black oak,BO,Black oak,black oak,Oak,20,N,64,E,254,Burr oak, BR,Bur oak,bur oak,Oak,12,N,14,W,97,Black oak,BO,Black oak,black oak,Oak,15,S,3.5,W,222,Black oak,BO,Black oak,black oak,Oak,24,S,63.5,E,262,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,Marlin's notes only mention two trees,NA,NA,NA
36N7E3,565194.4653,573107.2177,2.1,11560,NA,Annie Pappas,Eli L. Prescott,395,NA,1838,Illinois,Kendall,3,3,36,N,7,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200500,Burr oak, BR,Bur oak,bur oak,Oak,18,S,22,W,138,White oak,WO,White oak,white oak,Oak,18,N,74,W,145,Burr oak, BR,Bur oak,bur oak,Oak,18,N,24,E,20,Black oak,BO,Black oak,black oak,Oak,22,S,4,E,234,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,"Marlin's notes only list tree threes, Fixed Tree 4's links, Checked and updated IS 7-10-2021",NA,NA,NA
41N7E3,567731.5504,623218.2803,2.1,15676,NA,Annie Pappas,James Thompson,436,NA,1840,Illinois,Kane,3,3,41,N,7,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200600,Black oak,BO,Black oak,black oak,Oak,12,N,66,W,50,Hickory, HI,Hickory,hickory,Hickory,10,N,40,E,86,Burr oak, BR,Bur oak,bur oak,Oak,12,S,7,E,212,Black oak,BO,Black oak,black oak,Oak,16,S,17,W,46,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,,NA,NA,NA
41N8E3,583173.0763,616149.667,2.1,15788,NA,Annie Pappas,James Thompson,436,NA,1840,Illinois,Kane,3,3,41,N,8,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600200,Burr oak, BR,Bur oak,bur oak,Oak,12,N,37,E,60,Burr oak, BR,Bur oak,bur oak,Oak,20,S,21,E,254,Burr oak, BR,Bur oak,bur oak,Oak,12,S,65,W,114,Black oak,BO,Black oak,black oak,Oak,8,N,73,W,100,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,Marlin's notes only list two trees,NA,NA,NA
42N8E3,584561.3486,631500.727,2.1,16333,NA,Annie Pappas,James Thompson,381,NA,1837,Illinois,Kane,3,3,42,N,8,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,500600,Black oak,BO,Black oak,black oak,Oak,9,N,78,W,60,Burr oak, BR,Bur oak,bur oak,Oak,12,S,39,W,20,Burr oak, BR,Bur oak,bur oak,Oak,6,N,42.5,E,50,Black oak,BO,Black oak,black oak,Oak,9,S,25,E,62,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Forest; timber,NA,Marlin's notes only list two trees,NA,NA,NA
45N9E3,591219.7688,660225.5654,2.1,17213,NA,Annie Pappas,James Galloway,385,NA,1838,Illinois,McHenry,3,3,45,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200600,Burr oak, BR,Bur oak,bur oak,Oak,18,N,30,E,30,Burr oak, BR,Bur oak,bur oak,Oak,24,S,59,E,80,Burr oak, BR,Bur oak,bur oak,Oak,12,S,18.5,W,87,Black oak,BO,Black oak,black oak,Oak,10,N,34.25,W,137,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,Marlin's notes list two trees,NA,NA,NA
45N9E3,597285.0531,653389.2575,2.1,17209,NA,Annie Pappas,James Galloway,385,NA,1838,Illinois,McHenry,3,3,45,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600200,Burr oak, BR,Bur oak,bur oak,Oak,9,N,36,E,34,Burr oak, BR,Bur oak,bur oak,Oak,14,N,46,E,122,Burr oak, BR,Bur oak,bur oak,Oak,9,S,36.5,W,107,Black oak,BO,Black oak,black oak,Oak,20,S,4,E,116,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,,NA,NA,NA
46N5E3,554916.3937,672188.7211,2.1,17458,NA,Annie Pappas,J. Sprigg,377,NA,1837,Illinois,McHenry,3,3,46,N,5,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,300600,Black oak,BO,Black oak,black oak,Oak,24,N,46,E,94,Burr oak, BR,Bur oak,bur oak,Oak,12,N,45,W,67,Burr oak, BR,Bur oak,bur oak,Oak,12,S,61,E,118,Black oak,BO,Black oak,black oak,Oak,18,S,43.5,W,82,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,,NA,NA,NA
36N6E3,557070.9251,575133.4452,2.1,11416,NA,Annie Pappas,Eli L. Prescott,395,NA,1838,Illinois,Kendall,3,3,36,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,300600,Burr oak, BR,Burr oak,burr oak,Oak,18,S,50,W,14,Burr oak, BR,Burr oak,burr oak,Oak,6,N,10,W,123,Burr oak, BR,Burr oak,burr oak,Oak,12,N,40,E,220,Black oak,BO,Black oak,black oak,Oak,12,S,59,E,291,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; scattering timber,NA,"Marlin had trees at this entry, first check said that the corner was under water, but trees were found on the second check, Checked and Updated IS 7-11-2021",NA,NA,NA
40N8E3,579674.4617,611421.3503,2.1,14673,NA,Ian Shuman,James Thompson,433,NA,1839,Illinois,Kane,3,3,40,N,8,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,400500,Black oak,BO,Black oak,black oak,Oak,10,N,62,E,76,Burr oak, BR,Bur oak,bur oak,Oak,24,S,10,E,171,Burr oak, BR,Burr oak,burr oak,Oak,18,N,61,W,100,Black oak,BO,Black oak,black oak,Oak,9,S,17,W,73,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,"Four trees given, Marlin did not include the Burr oak 18 in dia or the Black oak 9 in dia in his entry",NA,NA,NA
42N6E3,563701.121,632791.5793,2.1,16274,NA,Ian Shuman,James Thompson,381,NA,1837,Illinois,Kane,3,3,42,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,400600,Burr oak, BR,Bur oak,bur oak,Oak,12,S,12,E,42,Burr oak, BR,Bur oak,bur oak,Oak,14,S,12,W,45,Burr oak, BR,Burr oak,burr oak,Oak,10,N,12,W,18,Black oak,BO,Black oak,black oak,Oak,24,N,82.5,E,71,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Forest; timber,NA,Four trees given,NA,NA,NA
42N6E3,565000.2316,627870.7688,2.1,16246,NA,Ian Shuman,James Thompson,381,NA,1837,Illinois,Kane,3,3,42,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,500300,Burr oak, BR,Bur oak,bur oak,Oak,12,N,86,W,69,Burr oak, BR,Bur oak,bur oak,Oak,10,N,15,E,21,Burr oak, BR,Burr oak,burr oak,Oak,14,S,42.5,E,26,Black oak,BO,Black oak,black oak,Oak,18,S,56,W,34,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Forest; timber,NA,Four trees given,NA,NA,NA
43N12E3,620517.5818,637283.4382,2.1,16653,NA,Ian Shuman,George Macoupin,389,NA,1839,Illinois,Lake,3,3,43,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,300500,Burr oak, BR,Bur oak,bur oak,Oak,12,S,40,W,25,Burr oak, BR,Bur oak,bur oak,Oak,8,N,62,W,39,Burr oak, BR,Burr oak,burr oak,Oak,12,N,87,E,34,Black oak,BO,Black oak,black oak,Oak,14,S,6,E,115,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Woodland; scattering timber,NA,Marlin had an extra entry with two White oaks 15 in dia that were not in the notes,NA,NA,NA
45N11E3,610236.9738,654119.4133,2.1,17007,NA,Ian Shuman,George Macoupin,387,NA,1840,Illinois,Lake,3,3,45,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200300,Burr oak, BR,Bur oak,bur oak,Oak,18,S,69,E,132,Black oak,BO,Black oak,black oak,Oak,14,S,33,W,135,Burr oak, BR,Burr oak,burr oak,Oak,8,N,63,W,130,Black oak,BO,Black oak,black oak,Oak,14,N,21,E,168,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; scattering timber,NA,"Four trees given, two of which were Black oak 14 in dia that could not be distinguished for Marlin's TreeDist data, used the order given in the notes instead",NA,NA,NA
45N11E3,613380.1747,652300.6276,2.1,17046,NA,Ian Shuman,George Macoupin,387,NA,1840,Illinois,Lake,3,3,45,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,400200,Burr oak, BR,Bur oak,bur oak,Oak,12,N,30,E,50,Burr oak, BR,Bur oak,bur oak,Oak,36,N,22,W,145,Burr oak, BR,Burr oak,burr oak,Oak,12,S,49,W,155,Black oak,BO,Black oak,black oak,Oak,12,S,10,E,126,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,"Four trees given, two of which are Burr Oak 12 in dia that cannot be distinguished for Marlin's TreeDist data, so the order given in the notes was used instead",NA,NA,NA
36N6E3,558627.0485,573441.7842,2.1,11455,NA,Annie Pappas,Eli L. Prescott,395,NA,1838,Illinois,Kendall,3,3,36,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,400500,White oak,WO,White oak,white oak,Oak,10,N,12,W,28,White oak,WO,White oak,white oak,Oak,11,S,53,W,74,White oak,WO,White oak,white oak,Oak,9,N,51,E,79,Black oak,BO,Black oak,black oak,Oak,8,S,22,E,25,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Woodland; timber,NA,Marlin's notes only list three trees,NA,NA,NA
41N7E3,572193.1521,616582.8675,2.1,15672,NA,Annie Pappas,James Thompson,436,NA,1840,Illinois,Kane,3,3,41,N,7,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,500200,Black oak,BO,Black oak,black oak,Oak,12,S,29,W,119,Burr oak, BR,Bur oak,bur oak,Oak,18,N,49,E,169,White oak,WO,White oak,white oak,Oak,12,S,7,E,40,Black oak,BO,Black oak,black oak,Oak,12,N,18,W,190,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,"Marlin's notes only list three trees, Checked and updated IS 6-27-2021",NA,NA,NA
43N12E3,623616.3977,635467.3255,2.1,16665,NA,Ian Shuman,George Macoupin,389,NA,1839,Illinois,Lake,3,3,43,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,500400,White oak,WO,White oak,white oak,Oak,14,S,80,E,20,White oak,WO,White oak,white oak,Oak,12,S,71,W,17,White oak,WO,White oak,white oak,Oak,30,N,40,W,40,Black oak,BO,Black oak,black oak,Oak,12,N,8,E,48,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Forest; timber,NA,"Four trees given, Marlin did not have the last two in his entry",NA,NA,NA
44N11E3,614358.1427,642520.627,2.1,16800,NA,Annie Pappas,George Macoupin,387,NA,1840,Illinois,Lake,3,3,44,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,500200,White oak,WO,White oak,white oak,Oak,16,N,86,W,95,Black oak,BO,Black oak,black oak,Oak,10,S,41,W,157,White oak,WO,White oak,white oak,Oak,10,N,70,E,87,Black oak,BO,Black oak,black oak,Oak,12,S,13,E,63,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,Marlin's notes separate into two entries,NA,NA,NA
44N12E3,621006.7306,645300.0762,2.1,16844,NA,Annie Pappas,George Macoupin,391,NA,1839,Illinois,Lake,3,3,44,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,300400,White oak,WO,White oak,white oak,Oak,24,N,35,E,29,White oak,WO,White oak,white oak,Oak,26,S,56,E,112,White oak,WO,White oak,white oak,Oak,20,S,75.5,W,133,Black oak,BO,Black oak,black oak,Oak,12,N,5,W,139,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,Marliin's notes list two trees; PLS list four,NA,NA,NA
45N12E3,621635.2154,654950.6381,2.1,17115,NA,Ian Shuman,George Macoupin,391,NA,1839,Illinois,Lake,3,3,45,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,300400,White oak,WO,White oak,white oak,Oak,24,N,19,W,36,Hickory, HI,Hickory,hickory,Hickory,14,N,75,E,97,White oak,WO,White oak,white oak,Oak,20,S,85.5,W,73,Black oak,BO,Black oak,black oak,Oak,12,S,77,E,89,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,Four trees given,NA,NA,NA
45N9E3,594068.1062,653596.2498,2.1,17202,NA,Annie Pappas,James Galloway,385,NA,1838,Illinois,McHenry,3,3,45,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,400200,White oak,WO,White oak,white oak,Oak,22,N,70,W,125,White oak,WO,White oak,white oak,Oak,12,S,55,W,146,White oak,WO,White oak,white oak,Oak,22,N,72.25,E,116,Black oak,BO,Black oak,black oak,Oak,13,S,59,E,98,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,,NA,NA,NA
45N9E3,595654.2353,653495.4059,2.1,17203,NA,Annie Pappas,James Galloway,385,NA,1838,Illinois,McHenry,3,3,45,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,500200,White oak,WO,White oak,white oak,Oak,30,S,29,E,118,Black oak,BO,Black oak,black oak,Oak,20,S,62,W,49,White oak,WO,White oak,white oak,Oak,10,N,18.5,W,60,Black oak,BO,Black oak,black oak,Oak,14,N,29.75,E,58,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,,NA,NA,NA
46N10E3,604422.5152,665837.9086,2.1,17260,NA,Annie Pappas,George Macoupin,387,NA,1840,Illinois,Lake,3,3,46,N,10,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,400400,Black oak,BO,Black oak,black oak,Oak,10,N,60,W,107,Black oak,BO,Black oak,black oak,Oak,14,N,54,E,86,White oak,WO,White oak,white oak,Oak,12,S,74,E,54,Black oak,BO,Black oak,black oak,Oak,10,S,28,W,23,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Woodland; scattering timber,NA,Marlin's notes split up into two entries,NA,NA,NA
46N10E3,605818.8366,662510.7212,2.1,17272,NA,Annie Pappas,George Macoupin,387,NA,1840,Illinois,Lake,3,3,46,N,10,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,500200,Black oak,BO,Black oak,black oak,Oak,12,S,89,W,33,Black oak,BO,Black oak,black oak,Oak,14,N,48,W,56,White oak,WO,White oak,white oak,Oak,12,N,22,E,97,Black oak,BO,Black oak,black oak,Oak,14,S,58,E,76,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Woodland; scattering timber,NA,Marlin's notes split into two entries,NA,NA,NA
46N10E3,601161.1609,666053.0525,2.1,17301,NA,Annie Pappas,George Macoupin,387,NA,1840,Illinois,Lake,3,3,46,N,10,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200400,White oak,WO,White oak,white oak,Oak,20,S,46,E,140,Burr oak, BR,Bur oak,bur oak,Oak,18,N,1,E,268,Black oak,BO,Black oak,black oak,Oak,16,S,33,W,121,Burr oak, BR,Bur oak,bur oak,Oak,20,N,68,W,257,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,Marlin's notes split into two entries,NA,NA,NA
46N10E3,604523.0729,667459.934,2.1,17288,NA,Annie Pappas,George Macoupin,387,NA,1840,Illinois,Lake,3,3,46,N,10,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,400500,White oak,WO,White oak,white oak,Oak,16,S,39,W,53,White oak,WO,White oak,white oak,Oak,18,S,48,E,198,Black oak,BO,Black oak,black oak,Oak,18,N,70,W,31,Burr oak, BR,Bur oak,bur oak,Oak,8,N,76,E,126,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; scattering timber,NA,"Marlin's notes split into two entries, Tree 4 was messed up in the entry, Checked and updated IS 6-19-2021",NA,NA,NA
46N12E3,623762.2137,662890.3898,2.1,17389,NA,Annie Pappas,George Macoupin,391,NA,1839,Illinois,Lake,3,3,46,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,400300,Black oak,BO,Black oak,black oak,Oak,12,S,6,E,21,Black oak,BO,Black oak,black oak,Oak,10,S,16,W,1102,Black oak,BO,Black oak,black oak,Oak,10,N,35.5,E,122,Burr oak, BR,Bur oak,bur oak,Oak,18,N,44,W,1021,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; scattering timber,NA,Marlin's notes split into two entries,NA,NA,NA
46N9E3,593378.1251,669750.7048,2.1,17573,NA,Annie Pappas,James Galloway,385,NA,1838,Illinois,McHenry,3,3,46,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,300600,White oak,WO,White oak,white oak,Oak,12,N,22,E,126,Burr oak, BR,Bur oak,bur oak,Oak,8,N,29,W,139,Black oak,BO,Black oak,black oak,Oak,10,S,74.5,W,107,Burr oak, BR,Bur oak,bur oak,Oak,10,S,61,E,48,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; scattering timber,NA,,NA,NA,NA
37N7E3,565395.7555,577923.4616,2.1,12350,NA,Annie Pappas,Bayard Holmes,456,NA,1838,Illinois,Kendall,3,3,37,N,7,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200200,Burr oak, BR,Bur oak,bur oak,Oak,14,N,65,W,270,Black oak,BO,Black oak,black oak,Oak,24,S,17,W,224,Burr oak, BR,Bur oak,bur oak,Oak,24,N,10,E,183,Burr oak, BR,Bur oak,bur oak,Oak,16,S,51,E,240,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,,NA,NA,NA
37N7E3,567248.413,582734.4842,2.1,12314,NA,Annie Pappas,Bayard Holmes,456,NA,1838,Illinois,Kendall,3,3,37,N,7,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,300500,Burr oak, BR,Bur oak,bur oak,Oak,12,N,88,W,137,Burr oak, BR,Bur oak,bur oak,Oak,16,N,67,E,14,Burr oak, BR,Bur oak,bur oak,Oak,10,S,24,E,101,Burr oak, BR,Bur oak,bur oak,Oak,12,S,60,W,87,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; scattering timber,NA,,NA,NA,NA
39N9E3,590347.1141,601291.5181,2.1,14111,NA,Annie Pappas,W.L.D. Ewing,447,NA,1840,Illinois,Du Page,3,3,39,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,500500,Burr oak, BR,Bur oak,bur oak,Oak,12,N,73,W,20,Hickory, HI,Hickory,hickory,Hickory,10,N,49,E,5,Burr oak, BR,Bur oak,bur oak,Oak,8,S,49,W,14,Burr oak, BR,Bur oak,bur oak,Oak,12,S,78,E,44,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Forest; scattering timber,NA,Marlin's notes only list two trees,NA,NA,NA
40N6E3,557614.0922,610795.1166,2.1,14600,NA,Annie Pappas,John P. Thompson,435,NA,1840,Illinois,Kane,3,3,40,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200400,Burr oak, BR,Bur oak,bur oak,Oak,18,S,87,E,110,White oak,WO,White oak,white oak,Oak,18,S,30,W,45,Burr oak, BR,Bur oak,bur oak,Oak,24,N,8,E,58,Burr oak, BR,Bur oak,bur oak,Oak,18,N,31,W,75,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,Marlin's notes only list two trees,NA,NA,NA
40N6E3,559229.5422,610727.2533,2.1,14591,NA,Annie Pappas,John P. Thompson,435,NA,1840,Illinois,Kane,3,3,40,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,300400,Burr oak, BR,Bur oak,bur oak,Oak,18,N,70,E,18,Burr oak, BR,Bur oak,bur oak,Oak,18,N,48,W,25,Burr oak, BR,Bur oak,bur oak,Oak,18,S,63,W,31,Burr oak, BR,Bur oak,bur oak,Oak,20,S,47,E,31,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Forest; timber,NA,,NA,NA,NA
41N6E3,561210.9294,617103.4428,2.1,15573,NA,Annie Pappas,James Thompson,435,NA,1840,Illinois,Kane,3,3,41,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,400200,Burr oak, BR,Bur oak,bur oak,Oak,18,S,63,E,125,Burr oak, BR,Bur oak,bur oak,Oak,20,N,6,W,288,Burr oak, BR,Bur oak,bur oak,Oak,18,S,5,W,300,Burr oak, BR,Bur oak,bur oak,Oak,18,N,8,E,220,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,"Fixed tree 3's degrees, Checked and updated IS 6-28-2021",NA,NA,NA
41N6E3,561298.0761,618706.7906,2.1,15572,NA,Annie Pappas,James Thompson,435,NA,1840,Illinois,Kane,3,3,41,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,400300,Burr oak, BR,Bur oak,bur oak,Oak,12,N,81,E,170,Burr oak, BR,Bur oak,bur oak,Oak,18,S,66,E,86,Burr oak, BR,Bur oak,bur oak,Oak,12,N,81,E,170,Burr oak, BR,Bur oak,bur oak,Oak,18,N,15,W,180,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,,NA,NA,NA
